2020-04-28 13:04:244 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 15:04:112 INFO  LoginPage :42 - Enter Passwrodabc1234 to password field [[ChromeDriver: chrome on WINDOWS (4864417c7ad0dde9ef4179ecee8f3d29)] -> css selector: input.password]
2020-04-28 15:04:934 INFO  LoginPage :47 - click on Login Submit BtnProxy element for: DefaultElementLocator 'By.cssSelector: input.button-1.login-button'
2020-04-28 15:04:384 INFO  AccountPage :24 - Verify text: My account is displayed on the Account Page [[ChromeDriver: chrome on WINDOWS (4864417c7ad0dde9ef4179ecee8f3d29)] -> css selector: a.ico-account]
2020-04-28 15:04:909 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:400 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (c40aa2d0d6ab3e92f61b2159d9e157cf)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:676 INFO  RegistrationPage :95 - enter lastnameSto the field[[ChromeDriver: chrome on WINDOWS (c40aa2d0d6ab3e92f61b2159d9e157cf)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:309 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:407 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (9ec8d88080bb6b9a4227784e248a0fb5)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:891 INFO  RegistrationPage :95 - enter lastnameSto the field[[ChromeDriver: chrome on WINDOWS (9ec8d88080bb6b9a4227784e248a0fb5)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:659 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:217 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:501 INFO  RegistrationPage :95 - enter lastnameSSto the field[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:810 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:88 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:355 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:712 INFO  RegistrationPage :120 - enter emailghi@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='Email']]
2020-04-28 15:04:995 INFO  RegistrationPage :144 - enter passwordghi123to field[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='Password']]
2020-04-28 15:04:253 INFO  RegistrationPage :132 - enter comapny nameSquare1to company field[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='Company']]
2020-04-28 15:04:917 INFO  RegistrationPage :144 - enter passwordghi123to field[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='Password']]
2020-04-28 15:04:217 INFO  RegistrationPage :150 - enter confirm passwrodghi123to the field[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 15:04:717 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (364dd5ba9027211f7c9e10b369f3eb53)] -> xpath: //input[@id='register-button']]
2020-04-28 15:04:930 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:583 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (718bf3b7e8cf0334525b36304bd149b8)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:955 INFO  RegistrationPage :95 - enter lastnameOneto the field[[ChromeDriver: chrome on WINDOWS (718bf3b7e8cf0334525b36304bd149b8)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:503 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:813 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:83 INFO  RegistrationPage :95 - enter lastnameSto the field[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:485 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:786 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:108 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:483 INFO  RegistrationPage :120 - enter emailabc@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //input[@id='Email']]
2020-04-28 15:04:726 INFO  RegistrationPage :132 - enter comapny namePrimeto company field[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //input[@id='Company']]
2020-04-28 15:04:05 INFO  RegistrationPage :144 - enter passwordabc123to field[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //input[@id='Password']]
2020-04-28 15:04:280 INFO  RegistrationPage :150 - enter confirm passwrodabc123to the field[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 15:04:593 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (4e0f41fef00b787dbe323271fa2da309)] -> xpath: //input[@id='register-button']]
2020-04-28 15:04:487 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:459 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:945 INFO  RegistrationPage :95 - enter lastnameSto the field[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:376 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:721 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:158 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:151 INFO  RegistrationPage :120 - enter emaildef@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //input[@id='Email']]
2020-04-28 15:04:537 INFO  RegistrationPage :132 - enter comapny nameTestingto company field[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //input[@id='Company']]
2020-04-28 15:04:844 INFO  RegistrationPage :144 - enter passworddef123to field[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //input[@id='Password']]
2020-04-28 15:04:79 INFO  RegistrationPage :150 - enter confirm passwroddef123to the field[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 15:04:505 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (2cb85089e26e6c8364bcf3e7e323f570)] -> xpath: //input[@id='register-button']]
2020-04-28 15:04:745 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:53 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:395 INFO  RegistrationPage :95 - enter lastnameSSto the field[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:873 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:319 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:35 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:925 INFO  RegistrationPage :120 - enter emailghi@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //input[@id='Email']]
2020-04-28 15:04:252 INFO  RegistrationPage :132 - enter comapny nameSquare1to company field[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //input[@id='Company']]
2020-04-28 15:04:749 INFO  RegistrationPage :144 - enter passwordghi123to field[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //input[@id='Password']]
2020-04-28 15:04:201 INFO  RegistrationPage :150 - enter confirm passwrodghi123to the field[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 15:04:548 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (9a8cc0147e474661f54a4a893c27ac44)] -> xpath: //input[@id='register-button']]
2020-04-28 15:04:535 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 15:04:801 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 15:04:642 INFO  RegistrationPage :95 - enter lastnameOneto the field[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //input[@id='LastName']]
2020-04-28 15:04:691 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 15:04:380 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 15:04:852 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 15:04:309 INFO  RegistrationPage :120 - enter emailjkl@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //input[@id='Email']]
2020-04-28 15:04:523 INFO  RegistrationPage :132 - enter comapny nameInterior Collectionto company field[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //input[@id='Company']]
2020-04-28 15:04:742 INFO  RegistrationPage :144 - enter passwordjkl123to field[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //input[@id='Password']]
2020-04-28 15:04:154 INFO  RegistrationPage :150 - enter confirm passwrodjkl123to the field[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 15:04:615 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (5abe329b73cf6d355e09ea7b4fd3adda)] -> xpath: //input[@id='register-button']]
2020-04-28 16:04:492 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:45 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (f161caf11be5ab9e1aefbfbdcadcd956)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 16:04:163 INFO  BooksPage :35 - verify books msg[[ChromeDriver: chrome on WINDOWS (f161caf11be5ab9e1aefbfbdcadcd956)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-28 16:04:642 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:369 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (d0a5ee1b022236114ff4c0eccce7612b)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 16:04:305 INFO  BooksPage :43 - select product order [[ChromeDriver: chrome on WINDOWS (d0a5ee1b022236114ff4c0eccce7612b)] -> xpath: //select[@id='products-orderby']]
2020-04-28 16:04:643 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:265 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (e265c2ebcdbc37bfcae040ead27aaf42)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 16:04:501 INFO  BooksPage :50 - select product price order [[ChromeDriver: chrome on WINDOWS (e265c2ebcdbc37bfcae040ead27aaf42)] -> xpath: //select[@id='products-orderby']]
2020-04-28 16:04:872 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:188 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (994a58753525ae943ff9eb526a845f6f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 16:04:391 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (994a58753525ae943ff9eb526a845f6f)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 16:04:899 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:424 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (a0a7702547541ccbff4c81f277695a23)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 16:04:610 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (a0a7702547541ccbff4c81f277695a23)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 16:04:404 INFO  ComputerPage :34 - click on desktop btnProxy element for: DefaultElementLocator 'By.xpath: //li[@class='inactive']//a[@href='/desktops']'
2020-04-28 16:04:264 INFO  DesktopPage :24 - click on build your own compProxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Build your own computer')]'
2020-04-28 16:04:77 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:612 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (0ba52c8795d7300873a5cbd81b04d9e4)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 16:04:742 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (0ba52c8795d7300873a5cbd81b04d9e4)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 16:04:53 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 16:04:964 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (4d907bcfece92c0c1f2fc405f4497a12)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 16:04:419 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (4d907bcfece92c0c1f2fc405f4497a12)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 16:04:399 INFO  ComputerPage :34 - click on desktop btnProxy element for: DefaultElementLocator 'By.xpath: //li[@class='inactive']//a[@href='/desktops']'
2020-04-28 16:04:993 INFO  DesktopPage :24 - click on build your own compProxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Build your own computer')]'
2020-04-28 16:04:829 INFO  BuildYourOwnComputerPage :31 - click on 400gb hdd[[ChromeDriver: chrome on WINDOWS (4d907bcfece92c0c1f2fc405f4497a12)] -> id: product_attribute_3_7]
2020-04-28 16:04:486 INFO  BuildYourOwnComputerPage :37 - click on add to cart[[ChromeDriver: chrome on WINDOWS (4d907bcfece92c0c1f2fc405f4497a12)] -> id: add-to-cart-button-1]
2020-04-28 16:04:644 INFO  BuildYourOwnComputerPage :43 - verify textThe product has been added to your is displayed [[ChromeDriver: chrome on WINDOWS (4d907bcfece92c0c1f2fc405f4497a12)] -> xpath: //p[@class='content']]
2020-04-28 17:04:341 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:987 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (0a6cbeb44dcb15ab1bae7e73e8ec2843)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 17:04:221 INFO  BooksPage :41 - verify books msg[[ChromeDriver: chrome on WINDOWS (0a6cbeb44dcb15ab1bae7e73e8ec2843)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-28 17:04:960 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:687 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (4060946996752cb8801c1f8054a4171c)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 17:04:725 INFO  BooksPage :49 - select product order [[ChromeDriver: chrome on WINDOWS (4060946996752cb8801c1f8054a4171c)] -> xpath: //select[@id='products-orderby']]
2020-04-28 17:04:968 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:992 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (dead4b7145b7c9bf3c69fe482c21841c)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 17:04:100 INFO  BooksPage :56 - select product price order [[ChromeDriver: chrome on WINDOWS (dead4b7145b7c9bf3c69fe482c21841c)] -> xpath: //select[@id='products-orderby']]
2020-04-28 17:04:990 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:644 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (ef71b80a1440d6f7b6a617f911178f78)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 17:04:808 INFO  BooksPage :41 - verify books msg[[ChromeDriver: chrome on WINDOWS (ef71b80a1440d6f7b6a617f911178f78)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-28 17:04:795 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:591 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (72dc9a5297adb24fb213719a90d3dc57)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 17:04:845 INFO  BooksPage :49 - select product order [[ChromeDriver: chrome on WINDOWS (72dc9a5297adb24fb213719a90d3dc57)] -> xpath: //select[@id='products-orderby']]
2020-04-28 17:04:836 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:998 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (9d0bc06d487a5c312f79382702fced53)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 17:04:96 INFO  BooksPage :56 - select product price order [[ChromeDriver: chrome on WINDOWS (9d0bc06d487a5c312f79382702fced53)] -> xpath: //select[@id='products-orderby']]
2020-04-28 17:04:46 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:568 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (000858f8b37e460f64d4cbe35079cd14)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 17:04:663 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (000858f8b37e460f64d4cbe35079cd14)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 17:04:509 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:333 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (9fb34ca6bfcc2a7b756e2ab03ae3bdcc)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-28 17:04:430 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (9fb34ca6bfcc2a7b756e2ab03ae3bdcc)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-28 17:04:590 INFO  ComputerPage :34 - click on desktop btn[[ChromeDriver: chrome on WINDOWS (9fb34ca6bfcc2a7b756e2ab03ae3bdcc)] -> xpath: //li[@class='inactive']//a[@href='/desktops']]
2020-04-28 17:04:189 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:332 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (f0c39bc35812ce31530e4882b8db8de6)] -> xpath: //a[@class='ico-login']]
2020-04-28 17:04:428 INFO  LoginPage :52 - verify Welcome TextWelcome, Please Sign In!displayed msg [[ChromeDriver: chrome on WINDOWS (f0c39bc35812ce31530e4882b8db8de6)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2020-04-28 17:04:389 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:227 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (603ed35d5888ae1e703f5b3946b8c4e4)] -> xpath: //a[@class='ico-login']]
2020-04-28 17:04:411 INFO  LoginPage :37 - Enter email:ram444@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (603ed35d5888ae1e703f5b3946b8c4e4)] -> css selector: input#Email]
2020-04-28 17:04:655 INFO  LoginPage :42 - Enter Passwrodlondon4 to password field [[ChromeDriver: chrome on WINDOWS (603ed35d5888ae1e703f5b3946b8c4e4)] -> css selector: input.password]
2020-04-28 17:04:853 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (603ed35d5888ae1e703f5b3946b8c4e4)] -> css selector: input.button-1.login-button]
2020-04-28 17:04:461 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:962 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (84554ad85e44cf92282dd0e2c8b80910)] -> xpath: //a[@class='ico-login']]
2020-04-28 17:04:146 INFO  LoginPage :37 - Enter email:ram444@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (84554ad85e44cf92282dd0e2c8b80910)] -> css selector: input#Email]
2020-04-28 17:04:414 INFO  LoginPage :42 - Enter Passwrodlondon4 to password field [[ChromeDriver: chrome on WINDOWS (84554ad85e44cf92282dd0e2c8b80910)] -> css selector: input.password]
2020-04-28 17:04:604 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (84554ad85e44cf92282dd0e2c8b80910)] -> css selector: input.button-1.login-button]
2020-04-28 17:04:320 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:411 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (50a17339cd95ec734d6dfb0d705fa336)] -> xpath: //a[@class='ico-login']]
2020-04-28 17:04:601 INFO  LoginPage :37 - Enter email:ram555@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (50a17339cd95ec734d6dfb0d705fa336)] -> css selector: input#Email]
2020-04-28 17:04:885 INFO  LoginPage :42 - Enter Passwrodlondon5 to password field [[ChromeDriver: chrome on WINDOWS (50a17339cd95ec734d6dfb0d705fa336)] -> css selector: input.password]
2020-04-28 17:04:81 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (50a17339cd95ec734d6dfb0d705fa336)] -> css selector: input.button-1.login-button]
2020-04-28 17:04:725 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:711 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (79e349e9d70f4e2d6402116d98f00199)] -> xpath: //a[@class='ico-login']]
2020-04-28 17:04:891 INFO  LoginPage :37 - Enter email:xyz13@gmail.com to email filed [[ChromeDriver: chrome on WINDOWS (79e349e9d70f4e2d6402116d98f00199)] -> css selector: input#Email]
2020-04-28 17:04:123 INFO  LoginPage :42 - Enter Passwrodabc123 to password field [[ChromeDriver: chrome on WINDOWS (79e349e9d70f4e2d6402116d98f00199)] -> css selector: input.password]
2020-04-28 17:04:322 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (79e349e9d70f4e2d6402116d98f00199)] -> css selector: input.button-1.login-button]
2020-04-28 17:04:986 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:894 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (349a9067e2dcbe11fe4cb6aba5d79772)] -> xpath: //a[@class='ico-login']]
2020-04-28 17:04:46 INFO  LoginPage :37 - Enter email:xyz1@gmail.com to email filed [[ChromeDriver: chrome on WINDOWS (349a9067e2dcbe11fe4cb6aba5d79772)] -> css selector: input#Email]
2020-04-28 17:04:286 INFO  LoginPage :42 - Enter Passwrodabc1234 to password field [[ChromeDriver: chrome on WINDOWS (349a9067e2dcbe11fe4cb6aba5d79772)] -> css selector: input.password]
2020-04-28 17:04:465 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (349a9067e2dcbe11fe4cb6aba5d79772)] -> css selector: input.button-1.login-button]
2020-04-28 17:04:173 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:615 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 17:04:923 INFO  RegistrationPage :95 - enter lastnameSto the field[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //input[@id='LastName']]
2020-04-28 17:04:347 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 17:04:759 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //select[@name='DateOfBirthMonth']]
